submission_id,QUD,RT,age,comments,condition,correct,education,endTime,experiment_id,gender,languages,option1,option2,question,response,startDate,startTime,timeSpent,trial_name,trial_number,type,vignette
1142,,6850,21,,none,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,practice_trials,5,practice,undefined
1142,,3043,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,Canada is a country located in North America.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,1,filler,none
1142,,5515,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,2,filler,none
1142,,5901,21,,6,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,The Emperor of Canada isn’t fond of sushi.,FALSE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,3,main,2
1142,,3324,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,In the German language every noun has a gender.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,4,filler,none
1142,,6225,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,The United Nations Children's Fund (UNICEF) provides humanitarian and developmental assistance to children and mothers in developing countries.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,5,filler,none
1142,,2700,21,,none,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,Romeo and Juliet is a tragedy written by Leo Tolstoy.,FALSE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,6,filler,none
1142,,6058,21,,9,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,"The Pope’s wife, she did not invite Angela Merkel for dinner.",TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,7,main,3
1142,,13094,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,There are more than 2 countries in the United Nations.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,8,filler,none
1142,,2533,21,,1,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,"There are volcanoes in Germany, and they dominate the landscape.",FALSE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,9,main,5
1142,,2643,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,"English is the main language in Australia, Britain and New Zealand.",TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,10,filler,none
1142,,6140,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,Canada is a democracy.,FALSE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,11,special,2
1142,,2598,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,London is famous for Big Ben and the Queen.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,12,filler,none
1142,,4407,21,,0,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,The king of France is bald.,FALSE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,13,main,1
1142,,5762,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,The Great Pyramid of Giza is one of the Seven Wonders of the Ancient World and the only one of these ancient world wonders which still exists.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,14,filler,none
1142,,6099,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,The Solar System includes the planet Earth.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,15,filler,none
1142,,2582,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,The Pope is currently not married.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,16,special,3
1142,,2416,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,Water boils at 100 degree C.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,17,filler,none
1142,,4767,21,,none,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,Germany has volcanoes.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,18,special,5
1142,,5919,21,,10,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,"Donald Trump, his favorite nature spot is not the Belgian rainforest.",TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,19,main,4
1142,,4596,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,One of the longest rivers in Europe is the Rhine.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,20,filler,none
1142,,6918,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,Water is of major importance to all living organisms.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,21,filler,none
1142,,2035,21,,none,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,France has a king.,FALSE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,22,special,1
1142,,4564,21,,none,true,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,The brain is made up of very special cells called neurons.,TRUE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,23,filler,none
1142,,2484,21,,none,false,Graduated High School,1603808670882,42,female,Russian,FALSE,TRUE,Belgium has rainforests.,FALSE,Tue Oct 27 2020 15:21:03 GMT+0100 (Mitteleuropäische Normalzeit),1603808463703,3.4529833333333335,main_trials,24,special,4
1121,,4385,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Spain is a country in Asia.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,practice_trials,1,practice,undefined
1121,,31336,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Normally there are 32 teeth in the adult human body.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,practice_trials,2,practice,undefined
1121,,5663,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,practice_trials,3,practice,undefined
1121,,7946,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,practice_trials,4,practice,undefined
1121,,6674,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Alexander Bell invented the telephone.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,practice_trials,5,practice,undefined
1121,,4979,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Canada is a country located in North America.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,1,filler,none
1121,,3567,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The Queen of England is a 20 year old man.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,2,filler,none
1121,,12643,19,,6,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The King of France isn’t bald.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,3,main,1
1121,,4310,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,4,filler,none
1121,,6788,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The Earth was once believed to be the centre of the universe.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,5,filler,none
1121,,6447,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The University of Edinburgh is located in Great Britain.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,6,filler,none
1121,,9894,19,,9,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,"The Pope’s wife, she did not invite Angela Merkel for dinner.",TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,7,main,3
1121,,2917,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Big Ben is a very large building in the middle of Paris.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,8,filler,none
1121,,3931,19,,0,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The Belgian rainforest provides a habitat for many species.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,9,main,4
1121,,8163,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,In the German language every noun has a gender.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,10,filler,none
1121,,2827,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,France has a king.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,11,special,1
1121,,5540,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,There are more than 2 countries in the United Nations.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,12,filler,none
1121,,4184,19,,1,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,"Canada has an emperor, and he is fond of sushi.",FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,13,main,2
1121,,25531,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,14,filler,none
1121,,8180,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,"The simplest, functioning part of an organism is a cell.",TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,15,filler,none
1121,,2147,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The Pope is currently not married.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,16,special,3
1121,,3035,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The president of the USA is called Donald Trump.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,17,filler,none
1121,,1603,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Belgium has rainforests.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,18,special,4
1121,,3944,19,,10,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,"Leipzig, it is not threatened by the volcanoes of Germany.",TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,19,main,5
1121,,7752,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,20,filler,none
1121,,6860,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,FIFA World Cup tournament is an international football competition.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,21,filler,none
1121,,2240,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Canada is a democracy.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,22,special,2
1121,,2791,19,,none,true,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Venice is a city in Italy.,TRUE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,23,filler,none
1121,,1810,19,,none,false,Graduated High School,1603804197001,42,female,German,FALSE,TRUE,Germany has volcanoes.,FALSE,Tue Oct 27 2020 14:04:36 GMT+0100 (Mitteleuropäische Normalzeit),1603803876812,5.336483333333334,main_trials,24,special,5
1090,,6079,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,practice_trials,1,practice,undefined
1090,,4265,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Alexander Bell invented the telephone.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,practice_trials,2,practice,undefined
1090,,2040,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Spain is a country in Asia.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,practice_trials,3,practice,undefined
1090,,4885,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Normally there are 32 teeth in the adult human body.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,practice_trials,4,practice,undefined
1090,,4519,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,practice_trials,5,practice,undefined
1090,,8442,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Test of English as a Foreign Language (TOEFL) is a standardized test to measure the English language ability of non-native speakers.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,1,filler,none
1090,,4075,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,2,filler,none
1090,,6172,20,,6,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The volcanoes of Germany do not dominate the landscape.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,3,main,5
1090,,3481,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Brazil is the largest country in South America.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,4,filler,none
1090,,3357,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Harry Potter is a series of fantasy novels written by J. K. Rowling.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,5,filler,none
1090,,2729,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Monkeys like to eat bananas.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,6,filler,none
1090,,4840,20,,9,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,"The Pope’s wife, she did not invite Angela Merkel for dinner.",FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,7,main,3
1090,,5672,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,8,filler,none
1090,,5888,20,,0,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The Belgian rainforest provides a habitat for many species.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,9,main,4
1090,,3754,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The Earth was once believed to be the centre of the universe.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,10,filler,none
1090,,2120,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Germany has volcanoes.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,11,special,5
1090,,3164,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Romeo and Juliet is a tragedy written by Leo Tolstoy.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,12,filler,none
1090,,4062,20,,1,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,"Canada has an emperor, and he is fond of sushi.",FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,13,main,2
1090,,4255,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The heart is an organ in your body that pumps blood to other organs.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,14,filler,none
1090,,4889,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Lower Saxony is a German state situated in northwestern Germany.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,15,filler,none
1090,,2716,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The Pope is currently not married.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,16,special,3
1090,,4789,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The capital city of Ireland is Dublin.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,17,filler,none
1090,,3420,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Belgium has rainforests.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,18,special,4
1090,,5580,20,,10,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,"Emmanuel Macron, he did not call the King of France last night.",TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,19,main,1
1090,,5727,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,FIFA World Cup tournament is an international football competition.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,20,filler,none
1090,,3329,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Albert Einstein was a very famous Chinese scientist.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,21,filler,none
1090,,2667,20,,none,true,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,Canada is a democracy.,TRUE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,22,special,2
1090,,4283,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,23,filler,none
1090,,2562,20,,none,false,Graduated High School,1603795616038,42,female,German,FALSE,TRUE,France has a king.,FALSE,Tue Oct 27 2020 11:43:55 GMT+0100 (Mitteleuropäische Normalzeit),1603795435912,3.0021,main_trials,24,special,1
1089,,3541,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,practice_trials,1,practice,undefined
1089,,1713,24,,none,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,Spain is a country in Asia.,FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,practice_trials,2,practice,undefined
1089,,3471,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,Normally there are 32 teeth in the adult human body.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,practice_trials,3,practice,undefined
1089,,2795,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,Alexander Bell invented the telephone.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,practice_trials,4,practice,undefined
1089,,6063,24,,none,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,practice_trials,5,practice,undefined
1089,,5391,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,One of the longest rivers in Europe is the Rhine.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,1,filler,none
1089,,3981,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,Test of English as a Foreign Language (TOEFL) is a standardized test to measure the English language ability of non-native speakers.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,2,filler,none
1089,,5879,24,,9,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,"The Belgian rainforest, it is not the favorite nature spot of Donald Trump.",FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,3,main,4
1089,,3437,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,FIFA World Cup tournament is an international football competition.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,4,filler,none
1089,,4706,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,"The Bermuda Triangle, is a region in the Atlantic Ocean, where a number of aircraft and ships are said to have disappeared under mysterious circumstances.",TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,5,filler,none
1089,,5272,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,Currywurst is a popular fast food in Germany.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,6,filler,none
1089,,1948,24,,0,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,The volcanoes of Germany dominate the landscape.,FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,7,main,5
1089,,2812,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,The Moon is an astronomical body that orbits planet Earth.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,8,filler,none
1089,,4552,24,,6,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,The Pope’s wife isn’t a lawyer.,FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,9,main,3
1089,,2284,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,The Sun is in the centre of the Solar System.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,10,filler,none
1089,,1650,24,,none,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,Belgium has rainforests.,FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,11,special,4
1089,,2414,24,,none,true,Graduated College,1603730288200,42,male,German,FALSE,TRUE,Stephen William Hawking was a famous physicist.,TRUE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,12,filler,none
1089,,2956,24,,1,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,"France has a king, and he is bald.",FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,13,main,1
1089,,4786,24,,none,false,Graduated College,1603730288200,42,male,German,FALSE,TRUE,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,Mon Oct 26 2020 17:25:35 GMT+0100 (Mitteleuropäische Normalzeit),1603729535182,12.5503,main_trials,14,filler,none
